qnaperformancesc,qnaidsc,qnaverificationsc,qnareputationsc,qnatqsc,qna_id,articleid,question,answer,paragraph,isuseredited,articlesourceurl,createdat,updatedat,Label,qnasubtopicid,id,topic_id,macrotopic_id,total_bookmarks,total_votes,total_disagreements,web_crawler_journals_hash_value,author_id,Subtopic,Topic,Macrotopic
,,,,,2051,38,What sets the Proposed Method apart from other inventory classification methods in terms of identifying potential dead stocks?,"The Proposed Method uniquely considers actual remaining life as a performance indicator, allowing for timely identification of potential dead stocks compared to other methods.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120510,7393,,,,,,,,Excess inventory management,Waste reduction,Zero hunger
,,,,,2052,38,How does the Proposed Method contribute to reducing resource consumption and carbon emissions in an inventory system?,"The Proposed Method, with timely management intervention on potential dead stocks, can prevent them from becoming dead stock wastes, thereby maximizing the reduction in resource consumption and carbon emissions.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,72707,7396,,,,,,,,Excess inventory management,Waste reduction,Zero hunger
,,,,,2053,38,How does the Proposed Method contribute to reducing carbon emissions and promoting environmental sustainability?,"The Proposed Method prevents the occurrence of dead stocks through timely management intervention, thereby reducing carbon emissions from waste disposal and transport and promoting environmental and resource sustainability.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,120806,7398,,,,,,,,Eco-friendly waste-to-energy technologies,Circular economy initiatives,Climate action
,,,,,2056,38,"How can disruptive events potentially trigger transitions towards sustainable consumption, as suggested by Chiu et al.?","According to Chiu et al., disruptive events can trigger transitions towards sustainable consumption by creating opportunities for change, leading individuals and organizations to reevaluate their practices and adopt more sustainable behaviours in response.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,122023,7401,,,,,,,,Behavior change campaigns for clean energy,Energy transition,Climate action
,,,,,2057,38,What is the significance of criticality analysis of spare parts in the context of inventory management?,"Criticality analysis of spare parts helps in determining the importance and impact of each part on the overall operations, enabling efficient allocation of resources and prioritization of maintenance efforts.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120916,7404,,,,,,,,Repairability consideration,Responsible purchasing habits,Sustainable consumption and production
,,,,,2059,38,How can blockchain technology enhance traceability and traceability of aircraft parts for inventory management?,"By leveraging blockchain technology, a transparent and secure system can be established to track the movement of aircraft parts, ensuring authenticity and reducing the risk of counterfeiting in the supply chain.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,110203,7408,,,,,,,,Blockchain for transparent waste transactions,Waste management,Smart cities
,,,,,2060,38,What systematic approach is recommended in the literature review of life cycle assessment of buildings?,"The systematic approach recommended in the literature review involves conducting a comprehensive life cycle assessment of buildings to evaluate their environmental impact across all stages, from construction to demolition.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,71209,7410,,,,,,,,Life-cycle assessment of building materials,Green buildings,Clean energy
,,,,,2061,38,How does Sebastian et al. (2021) address optimal lot-sizing and shipment decisions in a three-echelon supply chain for growing items with inventory level- and expiration date-dependent demand?,Sebastian et al. (2021) solve a lot-sizing and shipment decision problem in a three-echelon supply chain by considering growing items with inventory level- and expiration date-dependent demand. They incorporate these factors to optimize the supply chain's operations efficiently.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,121612,7412,,,,,,,,Excess inventory management,Waste reduction,Zero hunger
,,,,,2062,38,What is the focus of Sharma and Sharma (2023) in their sustainable inventory model under a Cap-and-Trade policy?,Sharma and Sharma (2023) focus on a sustainable inventory model with price-dependent demand under a Cap-and-Trade policy. They analyse how environmental regulations like Cap-and-Trade policies influence inventory management decisions and overall sustainability in production systems.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,80210,7413,,,,,,,,Sustainable sourcing policies,Ethical sourcing standards,Sustainable consumption and production
,,,,,2063,39,Why is freshwater overconsumption a concern in global supply chains?,"Freshwater overconsumption is a concern in global supply chains due to the limited availability of this natural resource, which is unevenly distributed worldwide. This overconsumption can lead to exceeding regional carrying capacities.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Strategy,131721,7415,,,,,,,,Global supply chains,Global transport networks,"Industry, innovation and infrastructure"
,,,,,2064,39,How does the growing demand for freshwater impact global population according to OECD predictions?,"The growing demand for freshwater is predicted to cause a severe water deficit for a large share of the global population, highlighting the importance of sustainable water management.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,110127,7417,,,,,,,,Water scarcity prediction models,Water management,Smart cities
,,,,,2067,39,Why is it crucial to accurately analyse the linkage between water consumption in one region and inducing remote demand in another region?,"Accurately analysing the linkage is crucial for achieving sustainable water use at both global and local levels, as the stress of water deficit may arise from remote demand of water consumption.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,151522,7419,,,,,,,,Water demand management,Sustainable water resource management,Clean water and sanitation
,,,,,2070,39,What do previous studies focus on when assessing the embodied water flows in global supply chains?,Previous studies assess the embodied water flows in global supply chains as water footprints.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120928,7421,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2071,39,What aspect of the sustainability of water consumption is not yet properly analysed according to the mentioned studies?,The sustainability regarding the carrying capacities of water consumption beyond which overconsumption occurs is not properly analysed.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7423,,,,,,,,Water usage,Product life-cycle analysis,Sustainable consumption and production
,,,,,2072,39,"When discussing the sustainability of water use in terms of overconsumption beyond carrying capacities, what do many existing studies focus on?",Many existing studies focus on the magnitude of the overconsumption amount.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7425,,,,,,,,Water usage,Product life-cycle analysis,Sustainable consumption and production
,,,,,2074,39,What is the significance of understanding the geographical concentration of remotely induced water consumption in global supply chains?,The geographical concentration of remotely induced water consumption is crucial to understand as dependency on specific trade partners could lead to concentrated effects that may threaten the sustainability of water resources in the production of a trade partner.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,131721,7427,,,,,,,,Real-time water consumption analytics,Water management,Smart cities
,,,,,2075,39,Why is it important to consider the pressure of overconsumption in an area for the sustainability of local water resources?,"The pressure of overconsumption in an area is critical as it indicates the extent of current water consumption that exceeds the safe operating space, highlighting the need to balance water use to ensure the sustainability of local water resources.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7429,,,,,,,,Water usage,Product life-cycle analysis,Sustainable consumption and production
,,,,,2077,39,How does the proportion of overconsumption induced in an area relate to the responsibility for local water resource sustainability?,The proportion of overconsumption induced in an area reflects the responsibility of consumers for the sustainable consumption of water resources in that locality.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,120929,7433,,,,,,,,Water demand management,Sustainable water resource management,Clean water and sanitation
,,,,,2078,39,"How is the overconsumption of embodied water in global supply chains estimated, and what does it reveal about the sustainability of local water resources?","The overconsumption of embodied water in global supply chains is estimated by regional carrying capacity indicators, covering around 11,000 watersheds worldwide. The analysis focuses on three key aspects: the concentration of overconsumption, the pressure it creates, and its proportion to the local total overconsumption amount. These sheds light on essential factors for achieving sustainable water use on both global and local levels.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7435,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2079,39,"How was the water consumption data of other demands (industrial, domestic, livestock, electricity) derived and allocated to countries?","The water consumption data of other demands was derived from the Water GAP 2.2 model for the period 1970-2000 at the watershed level. This data was assigned to relevant countries based on geographical location, with allocation for watersheds shared by multiple countries done according to the area of the part of the watershed in each country using a specific formula.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,110107,7437,,,,,,,,Water scarcity prediction models,Water management,Smart cities
,,,,,2080,39,How was the blue water consumption by sectors in a watershed calculated for each country?,"The blue water consumption by sectors in a watershed was summed up for each country by using EQ. (8), where Back, x denotes the blue water consumption by sector k of country x.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,110107,7440,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2081,39,How was the induced blue water consumption by the Japanese final demand calculated?,"Back, x was utilized as the direct water consumption by each sector of a country to calculate the blue water consumption induced by the Japanese final demand based on the CLIO model.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,110127,7441,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2082,39,How are the environmental loads embodied in global supply chains usually analysed?,"The environmental loads embodied in global supply chains are usually analysed via TRIO models in the context of various factors such as carbon, materials, land, and water footprints.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,122004,7443,,,,,,,,Sustainable supply chain practices,Carbon footprint reduction,Climate action
,,,,,2083,39,How was the blue water consumption induced by Japanese final demand estimated using the CLIO model?,"The blue water consumption induced by Japanese final demand was estimated using the CLIO model, which covered the transaction flow of goods between 5000 sectors of 231 countries for the year 2005. This estimation was based on the direct water consumption data of each sector and the transaction flow data within the CLIO model.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,110127,7445,,,,,,,,Water scarcity prediction models,Water management,Smart cities
,,,,,2084,39,Can you explain how the induced blue water consumption at the country level was further disaggregated into watersheds?,The induced blue water consumption at the country level was disaggregated into watersheds using the Water GAP 2.2 model. This involved distributing the total blue water consumption in watersheds to each country based on the area of the part corresponding to that country.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,110127,7448,,,,,,,,Water equity,Access to clean drinking water,Clean water and sanitation
,,,,,2085,39,How is the sustainability of freshwater consumption in global supply chains affected by the balance between consumed water and carrying capacity in watersheds?,"The sustainability of consumed blue water in global supply chains, influenced by Japan, is determined by the balance between the consumed water amount and the carrying capacity of water consumption in the watershed.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7450,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2086,39,How is blue water overconsumption induced by Japanese final demand calculated?,The blue water overconsumption induced by Japanese final demand is calculated by multiplying the estimated amount of blue water consumption induced in the watershed with the overconsumption ratio of freshwater in the watershed. This is represented by the formula InducedBWOCj = InducedBWCj ̡ OCR.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120928,7451,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2087,39,How is the concentration of overconsumption in local water resources quantified in the assessment of responsibility for sustainability?,"The concentration of overconsumption in local water resources is quantified using the Herfindahl-Hirschman Index (HI), which is a parameter representing dominance in the market.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120524,7454,,,,,,,,Water usage,Product life-cycle analysis,Sustainable consumption and production
,,,,,2089,39,How is the proportion of induced blue water overconsumption by Japanese final demand quantified in a producer country?,"The proportion is quantified by dividing the total induced blue water overconsumption in a producer country by the total blue water overconsumption in that country, calculated as the sum of sectoral blue water consumption multiplied by the overconsumption rate in watersheds.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,120928,7455,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2091,39,How does the proportion of blue water consumption inside a region impact the total blue water footprint inventory?,"The proportion of blue water consumption inside a region to the total blue water footprint inventory can indicate the regional dependency on water consumption, which is influenced by international trade relationships.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120928,7458,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2095,39,What sector of producing goods is responsible for a large part of blue water consumption induced by Japanese final demand?,"The demand for food-related goods such as crop and processed products, and animal and processed products, accounts for 43% of the total blue water consumption induced by Japanese final demand.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7459,,,,,,,,Eco-friendly consumer choices,Carbon footprint reduction,Climate action
,,,,,2099,39,"Why is it important to reduce blue water consumption induced by Japan in certain countries like Colombia, Thailand, and Canada?","It is crucial to reduce blue water consumption induced by Japan in countries like Colombia, Thailand, and Canada to alleviate the pressure of overconsumption and prioritize the local sustainability of freshwater resources in those regions.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,151522,7463,,,,,,,,Water footprint reduction,Sustainable water resource management,Clean water and sanitation
,,,,,2100,39,How does Japan's final demand impact water resources outside of Japan?,"Japan's final demand largely depends on water resources outside of Japan, leading to induced blue water overconsumption that occurs primarily beyond Japan's borders. This indicates Japan's significant responsibility for sustainable freshwater use globally.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7465,,,,,,,,Water demand management,Sustainable water resource management,Clean water and sanitation
,,,,,2101,39,What considerations should be made from local perspectives to address blue water overconsumption?,"From local perspectives, factors like the blue water overconsumption ratio in specific watersheds/countries, the concentration of induced overconsumption, and its contribution to total overconsumption should be evaluated to understand the dependency of consumers on water resources and address overconsumption issues effectively.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7468,,,,,,,,Water demand management,Sustainable water resource management,Clean water and sanitation
,,,,,2102,39,"What are some common actions required for sustainable freshwater use, and who are the key actors responsible for initiating these actions?","Common actions include reducing freshwater consumption and improving water efficiency. The key actors responsible for initiating these actions depend on the specific cases, determined by analysing major goods causing blue water overconsumption in certain watersheds or countries.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Factual,120623,7470,,,,,,,,Water conservation measures,Sustainable water resource management,Clean water and sanitation
,,,,,2103,39,How can an environmental labelling program help attract awareness and encourage sustainable choices in consumption?,"An environmental labelling program can help by providing information on the sustainability of products, thus increasing consumer awareness and encouraging them to make sustainable choices.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120913,7472,,,,,,,,Environmental labeling,Product life-cycle analysis,Sustainable consumption and production
,,,,,2104,39,How do TRIO models help in estimating the environmental loads of traded goods through international supply chains?,"TRIO models, also known as Multi-Regional Input-Output models, are effective tools that estimate the environmental impact of traded goods by assessing the resources used and emissions generated along international supply chains.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,131721,7473,,,,,,,,Environmental impact tools,Environmental monitoring,Smart cities
,,,,,2105,39,What are the advantages of using the CLIO model in analysing trade flows associated with the Japanese economy?,"The CLIO model offers precise trade flows associated with the Japanese economy and has a high resolution of partner countries (230 countries), enabling the recognition of responsibility for sustainable freshwater use in partner countries with small economies.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,130604,7475,,,,,,,,Sustainable trade policies,Trade and equitable rules for sustainable development,Partnerships for the goals
,,,,,2106,39,"What are the potential limitations of the CLIO model, particularly in terms of water consumption analysis?","While the CLIO model provides detailed sectoral resolutions for Japan and some countries, it aggregates sectors into one for 117 countries, potentially leading to an underestimation of water consumption by agricultural goods due to the lack of reflection of water intensity differences between traded goods. Further improvements in sectoral resolution are deemed necessary for accurate water consumption assessments.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,110127,7478,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2108,39,How does the direct water consumption for copper production contribute to the total induced blue-water consumption associated with metal- and mineral-products?,The direct water consumption for copper production accounts for approximately 0.5% (40 Million m3) of the total induced blue-water consumption associated with metal- and mineral-products.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7479,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2109,39,Which other metals and minerals might also require direct water consumption in addition to copper?,"Other metals and minerals such as nickel, aluminium, iron, and gold may also require direct water consumption in their production processes.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Science and tech,121126,7481,,,,,,,,Sustainable mining practices for energy metals,Circular economy energy,Clean energy
,,,,,2111,39,What are the key aspects to consider when assessing the effects of remotely induced water consumption in global supply chains?,"Key aspects to consider include the amount of overconsumption, the concentration of overconsumption, pressure of overconsumption, and the proportion to the local total overconsumption amount, which are essential for achieving sustainable water resource management.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120929,7484,,,,,,,,Water usage,Product life-cycle analysis,Sustainable consumption and production
,,,,,2112,39,How can reducing freshwater consumption and improving water efficiency contribute to sustainable freshwater use in global supply chains?,"By reducing the amount of freshwater consumption and improving water efficiency, companies can help achieve sustainable freshwater use in global supply chains.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,131629,7486,,,,,,,,Water footprint reduction efforts,Water scarcity mitigation strategies,Clean water and sanitation
,,,,,2164,40,How does Faraday-Usta propose to compare new and existing alternatives in the transportation industry?,Faraday-Usta proposes a new servicing business model of transportation and compares it to existing alternatives using eutrophic Analytic Hierarchy Process.,,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,130121,7588,,,,,,,,Economic viability of sustainable transportation,Energy for sustainable transportation,Clean energy
,,,,,2113,39,How can visualizing the responsibility of consumers for water resource sustainability benefit both global and local contexts?,"Visualizing consumer responsibility can lead to recognition and insights that help improve the sustainability of water resources in both global and local contexts, driving positive change in global supply chains.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,122023,7487,,,,,,,,Sustainable consumption,Waste reduction strategies,"Industry, innovation and infrastructure"
,,,,,2114,39,Who can benefit from identifying the key actors causing blue water overconsumption in specific watersheds or countries?,Stakeholders can benefit from identifying the key actors causing blue water overconsumption in specific watersheds or countries as it allows them to take specific actions for improvement in water resource sustainability.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,130223,7489,,,,,,,,Global water resource management,Sustainable development partnerships,Partnerships for the goals
,,,,,2115,39,"What is the significance of the concept of ""virtual water"" and how can it potentially help water-short Middle Eastern economies?","The concept of ""virtual water"" refers to the hidden water embedded in the production and trade of goods. By importing water-intensive products rather than producing them domestically, water-short Middle Eastern economies can reduce the strain on their limited water resources. This long-term solution can help alleviate water scarcity in the region.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,131326,7492,,,,,,,,Water footprint reduction,Sustainable water resource management,Clean water and sanitation
,,,,,2150,40,How can AR drive sustainability in the fashion industry?,"AR can facilitate sustainability in the fashion industry by offering solutions like try-on features, 3D scanning for personalized sizing recommendations, and 3D visualization of products to reduce physical waste and enhance customer experiences.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,131610,7561,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2116,39,How does multi-regional input-output analysis contribute to national carbon footprint accounting?,"Multi-regional input-output analysis allows for the approximation and regional aggregation of carbon emissions from various sectors and regions. This method provides a comprehensive understanding of the carbon footprint associated with national production and consumption activities, enabling policymakers to develop targeted strategies for reducing emissions.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,130613,7494,,,,,,,,Global carbon budget allocations,International climate agreements,Climate action
,,,,,2117,39,How did Go et al. calculate the embodied cultivated land use in China from 1987 to 2007?,Go et al. calculated the embodied cultivated land use in China from 1987 to 2007 by analysing the amount of land required to produce goods and services consumed within that time period.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,110314,7496,,,,,,,,Land use efficiency measures,Land use planning,Life on land
,,,,,2118,39,What are the characterization factors used for water consumption and greenhouse gas emissions based on freshwater fish species extinction by Canadian et al.?,"Canadian et al. used characterization factors to quantify the impact of water consumption and greenhouse gas emissions based on the extinction of freshwater fish species, providing insights into the environmental consequences of such activities.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,71103,7497,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2119,39,What is the significance of comparing blue water footprints with blue water availability in understanding global monthly water scarcity?,"Comparing blue water footprints with blue water availability helps in determining the balance between water consumption and water availability globally, providing insights into water scarcity on a monthly basis.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120928,7499,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2120,39,"What are the principles, requirements, and guidelines outlined in the ISO 14,046:2014 environmental management standard for water footprint?","The ISO 14,046:2014 standard provides principles, requirements, and guidelines for assessing and managing water footprint, aiming to help organizations measure their water use, identify areas for improvement, and enhance their overall environmental performance.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,121306,7501,,,,,,,,Environmental sustainability standards,Fair trade principles,Sustainable consumption and production
,,,,,2121,39,What is the significance of implementing the material footprint to measure progress towards sustainable development goals 8 and 12?,"Implementing the material footprint helps to track resource consumption and waste generation, providing valuable insights for achieving sustainable development goals 8 (decent work and economic growth) and 12 (responsible consumption and production).",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120821,7503,,,,,,,,Sustainable materials use,Resilient infrastructure,"Industry, innovation and infrastructure"
,,,,,2122,39,How can international trade of scarce water impact sustainable development?,"International trade of scarce water can lead to unequal distribution of water resources, affecting ecosystems and communities in water-stressed regions, thus posing challenges to achieving sustainable development.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,121311,7505,,,,,,,,Global water resource management,Sustainable development partnerships,Partnerships for the goals
,,,,,2123,39,What are the implications of improving the completeness of product carbon footprints using a global link input-output model in Japan?,"Kansai et al. (2009) discuss the benefits of enhancing the completeness of product carbon footprints in Japan by utilizing a global link input-output model, which can provide a more comprehensive understanding of the environmental impacts associated with various products and processes.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,130604,7508,,,,,,,,Carbon footprint reduction,Sustainable enterprises,Decent work and economic growth
,,,,,2124,39,What is the significance of estimating embodied global energy and air-emission intensities of products for building a Japanese input-output life cycle assessment database?,"Estimating embodied global energy and air-emission intensities helps in understanding the environmental impact of Japanese products, which is crucial for developing sustainable policies and practices.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,72613,7509,,,,,,,,Life cycle assessment integration,Green product design,Sustainable consumption and production
,,,,,2125,39,How does the development of a water footprint inventory database on Japanese goods and services contribute to sustainable resource management?,"The development of a water footprint inventory database helps in distinguishing the types of water resources and forms of water uses, which is essential for managing water resources efficiently and minimizing water-related environmental impacts.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120928,7512,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2126,39,"Why is it important to characterize economic requirements for a ""Carbon-debt-free country""?","It is crucial to characterize economic requirements for a ""Carbon-debt-free country"" to understand the financial investments, policy changes, and technological advancements needed to reduce carbon emissions and achieve sustainability goals.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,130604,7514,,,,,,,,Global carbon budget allocations,International climate agreements,Climate action
,,,,,2127,39,Why is it important to consider the consumptive water footprint of crop production?,It is important to consider the consumptive water footprint of crop production to understand the impact of agricultural practices on water resources and to help optimize water use in food production.,,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,120418,7515,,,,,,,,Water footprint calculation,Product life-cycle analysis,Sustainable consumption and production
,,,,,2128,39,How do eco-labels influence consumer behaviour according to Summer and W̡stenhagen?,"Eco-labels have an impact on consumer behaviour by providing information about the environmental impact of products. This information helps consumers make more informed choices, leading to a shift towards more sustainable consumption patterns.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Analysis,121807,7517,,,,,,,,Green product labeling,Waste reduction strategies,"Industry, innovation and infrastructure"
,,,,,2129,39,"How can sustainable minerals and metals contribute to achieving a low-carbon future, as discussed by Lovacott et al. (2020)?","According to Lovacott et al. (2020), sustainable minerals and metals can contribute to a low-carbon future by enabling the production of renewable energy technologies such as solar panels, wind turbines, and electric vehicle batteries.",,2,https://www.sciencedirect.com/science/article/pii/S2666784323000517,2024-01-11 22:00:00.000 +0000,,Management,72620,7520,,,,,,,,Sustainable mining practices for energy metals,Circular economy energy,Clean energy
,,,,,2130,40,How does the current literature on sustainable fashion focus on the use of augmented reality goggles?,"The current literature mainly focuses on conducting fashion shows using augmented reality goggles, leading to a gap in addressing the capabilities of mobile applications powered by artificial intelligence and augmented reality.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,131610,7522,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2131,40,Why is there a need to explore the potential of mobile applications powered by artificial intelligence and augmented reality in the fashion industry?,There is a need to explore the potential of mobile applications powered by artificial intelligence and augmented reality in the fashion industry to address the sustainability challenges faced by the sector.,,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,131610,7524,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2132,40,Why is sustainability and the climate crisis considered important in the introduction?,"Sustainability and the climate crisis are crucial due to the visible effects on the environment and people, as shown by costly and destructive disasters like hurricanes, floods, heat waves, and droughts around the world in recent years.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,130820,7525,,,,,,,,Impact on biodiversity,Extreme weather events,Climate action
